fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,cosine,4.0,7.0,0.9536887130250827,0.9732190930691166,0.16180109977722168
mean,cosine,4.0,10.0,0.9465007493673088,0.9694635513497145,0.16910314559936523
mean,cosine,4.0,14.0,0.9424561886786031,0.9673910148984508,0.18898797035217285
mean,cosine,4.0,19.0,0.9410189639221512,0.9656896066654062,0.1975231170654297
mean,cosine,4.0,27.0,0.940156140928238,0.9642275437858336,0.23038792610168457
mean,cosine,4.0,37.0,0.9409125265039501,0.9637210949923418,0.2484440803527832
mean,cosine,4.0,52.0,0.9427815104178944,0.9640365632900967,0.31493401527404785
mean,cosine,4.0,72.0,0.9456808484455838,0.9653500204097868,0.37328195571899414
mean,cosine,4.0,100.0,0.9493704873814345,0.9677034109425465,0.4583101272583008
mean,cosine,7.0,1.0,1.148484605524109,1.0639560984551713,0.13936424255371094
mean,cosine,7.0,2.0,1.0259889540288076,1.0133714176344477,0.13841485977172852
mean,cosine,7.0,3.0,0.9883873947290802,0.9929835626215079,0.1429119110107422
mean,cosine,7.0,4.0,0.9720728821263964,0.9834687179450785,0.1615297794342041
mean,cosine,7.0,5.0,0.9632486034688735,0.9783398886034665,0.14785385131835938
mean,cosine,7.0,7.0,0.9510408163842279,0.9715413609800091,0.16255903244018555
mean,cosine,7.0,10.0,0.9434288614141115,0.9670156771378388,0.16620492935180664
mean,cosine,7.0,14.0,0.9404650485978028,0.9655043870284523,0.1825730800628662
mean,cosine,7.0,19.0,0.938468465908398,0.9652027190499436,0.19840598106384277
mean,cosine,7.0,27.0,0.9380204385557361,0.9633206074417308,0.23757004737854004
mean,cosine,7.0,37.0,0.9383166252016226,0.9629393183275083,0.27629804611206055
mean,cosine,7.0,52.0,0.9395884670771444,0.964118135012984,0.3027610778808594
mean,cosine,7.0,72.0,0.9424020828534936,0.9653104246142402,0.3736870288848877
mean,cosine,7.0,100.0,0.9460290666127712,0.967420425797916,0.4644167423248291
mean,cosine,12.0,1.0,1.1387664326917493,1.0590679289267146,0.14501094818115234
mean,cosine,12.0,2.0,1.0202587595685457,1.003308035802429,0.141740083694458
mean,cosine,12.0,3.0,0.9845736275574728,0.9863705898989914,0.14377403259277344
mean,cosine,12.0,4.0,0.9673784797778125,0.9776394392636397,0.16920995712280273
mean,cosine,12.0,5.0,0.9579197502897594,0.9739775281533684,0.1559000015258789
mean,cosine,12.0,7.0,0.9472987879245949,0.9682513939094812,0.16193413734436035
mean,cosine,12.0,10.0,0.9414365270415551,0.9647512268427819,0.16575002670288086
mean,cosine,12.0,14.0,0.9385630442004631,0.963684827851834,0.19359612464904785
mean,cosine,12.0,19.0,0.937522564442812,0.9632544248452326,0.20506691932678223
mean,cosine,12.0,27.0,0.9376741839714515,0.962812982786986,0.23401713371276855
mean,cosine,12.0,37.0,0.9383696874542483,0.9630304496164648,0.25934290885925293
mean,cosine,12.0,52.0,0.940748880273073,0.9638304665675791,0.31322503089904785
mean,cosine,12.0,72.0,0.9434425354165775,0.9654996469004464,0.37476205825805664
mean,cosine,12.0,100.0,0.9470498742534247,0.967448234860187,0.460496187210083
mean,cosine,19.0,1.0,1.1379773011591228,1.0583246456982058,0.13941717147827148
mean,cosine,19.0,2.0,1.021841502516637,1.0055491803464924,0.13857817649841309
mean,cosine,19.0,3.0,0.9847560605837765,0.990093227115594,0.14447021484375
mean,cosine,19.0,4.0,0.9689378007359984,0.9807693491001287,0.15111303329467773
mean,cosine,19.0,5.0,0.9591448850368416,0.9762363830833681,0.15540695190429688
mean,cosine,19.0,7.0,0.9484780337151746,0.9691220066881707,0.17748498916625977
mean,cosine,19.0,10.0,0.9427470109346764,0.9664236629853191,0.1705327033996582
mean,cosine,19.0,14.0,0.9394836948255966,0.9649855704646677,0.18599987030029297
mean,cosine,19.0,19.0,0.9395088203823075,0.964281924719857,0.2116091251373291
mean,cosine,19.0,27.0,0.9386976799144613,0.9639726105979651,0.22895503044128418
mean,cosine,19.0,37.0,0.9399159422948319,0.9638830251147511,0.27164173126220703
mean,cosine,19.0,52.0,0.9417033605354257,0.964891546796453,0.31015896797180176
mean,cosine,19.0,72.0,0.9445268167941023,0.9662087903435913,0.38913798332214355
