fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,euclidean,139.0,37.0,0.9337039645565147,0.9560234616947656,0.49959230422973633
mean,euclidean,139.0,52.0,0.940839159361885,0.9592821130321986,0.654188871383667
mean,euclidean,139.0,72.0,0.9480553079882166,0.962598274365474,0.871967077255249
mean,euclidean,139.0,100.0,0.9556588057081319,0.9661958249207417,1.1914138793945312
mean,euclidean,228.0,1.0,0.9921723930206117,0.9832949799564615,0.19220781326293945
mean,euclidean,228.0,2.0,0.9354426451785984,0.9563598217005405,0.1921827793121338
mean,euclidean,228.0,3.0,0.9207253517181483,0.9500349649445353,0.19176912307739258
mean,euclidean,228.0,4.0,0.915659226475222,0.9476718943312131,0.21639704704284668
mean,euclidean,228.0,5.0,0.9138987765318893,0.9469814444870072,0.22437405586242676
mean,euclidean,228.0,7.0,0.9136580802969447,0.9464253350333626,0.2325282096862793
mean,euclidean,228.0,10.0,0.9156766148777795,0.9477552816632521,0.27214908599853516
mean,euclidean,228.0,14.0,0.9187738142314602,0.9496247697878215,0.30246996879577637
mean,euclidean,228.0,19.0,0.9231587209287063,0.9514824279657362,0.33661794662475586
mean,euclidean,228.0,27.0,0.9294335255927033,0.9542114310440891,0.43389010429382324
mean,euclidean,228.0,37.0,0.9357121870326017,0.9569266551254776,0.5189168453216553
mean,euclidean,228.0,52.0,0.9430491896798312,0.9603250866073154,0.6591100692749023
mean,euclidean,228.0,72.0,0.9501141899301693,0.9636677735791909,0.9013948440551758
mean,euclidean,228.0,100.0,0.9574509900677342,0.9669889939802556,1.083050012588501
mean,euclidean,373.0,1.0,0.9785772776323258,0.9770731574259118,0.19849205017089844
mean,euclidean,373.0,2.0,0.9321002807087592,0.9545534749370258,0.1963818073272705
mean,euclidean,373.0,3.0,0.9203321583005678,0.9476656608647999,0.20444583892822266
mean,euclidean,373.0,4.0,0.9160753305456819,0.946562350120034,0.22321105003356934
mean,euclidean,373.0,5.0,0.91508869006633,0.9477510507889904,0.2245039939880371
mean,euclidean,373.0,7.0,0.9156503713005014,0.9470429523045926,0.23128890991210938
mean,euclidean,373.0,10.0,0.9178046297630414,0.9481259587025241,0.27309608459472656
mean,euclidean,373.0,14.0,0.9215035322755115,0.9498247844610629,0.3007521629333496
mean,euclidean,373.0,19.0,0.9256766047788109,0.9520992392160914,0.35559988021850586
mean,euclidean,373.0,27.0,0.9316644790720149,0.9550451203721947,0.41823887825012207
mean,euclidean,373.0,37.0,0.9380349148887982,0.9573609347677592,0.5113358497619629
mean,euclidean,373.0,52.0,0.9451733524710793,0.9609414155332419,0.6557230949401855
mean,euclidean,373.0,72.0,0.9522497979755329,0.9640805622335127,0.8560919761657715
mean,euclidean,373.0,100.0,0.959425884954587,0.9675107882253853,1.0702497959136963
mean,euclidean,611.0,1.0,0.9737800659338494,0.9758094367928559,0.22196412086486816
mean,euclidean,611.0,2.0,0.9314090360199728,0.9540321602542775,0.20524907112121582
mean,euclidean,611.0,3.0,0.9208894420707837,0.9481364498082744,0.2049100399017334
mean,euclidean,611.0,4.0,0.9171725159673013,0.946512802309869,0.22614622116088867
mean,euclidean,611.0,5.0,0.9160733443057986,0.9460801761107821,0.23746299743652344
mean,euclidean,611.0,7.0,0.9166381645898538,0.9470561341180657,0.24481987953186035
mean,euclidean,611.0,10.0,0.9188462878436882,0.9486739512759821,0.27087998390197754
mean,euclidean,611.0,14.0,0.9225528187210555,0.9508602481609166,0.30068302154541016
mean,euclidean,611.0,19.0,0.926875427605528,0.9526970428102294,0.35701704025268555
mean,euclidean,611.0,27.0,0.9330132220630721,0.9553648547612015,0.41187000274658203
mean,euclidean,611.0,37.0,0.9392908177792666,0.9585239964758366,0.53721022605896
mean,euclidean,611.0,52.0,0.9464822566937064,0.9617575746504994,0.674375057220459
mean,euclidean,611.0,72.0,0.9534471287896198,0.964799772613103,0.8642489910125732
mean,euclidean,611.0,100.0,0.9604878039616322,0.9680717877539319,1.0951266288757324
mean,euclidean,1000.0,1.0,0.9732992358174031,0.9756801159489218,0.2064499855041504
mean,euclidean,1000.0,2.0,0.930254962940489,0.9531634799858453,0.2133638858795166
mean,euclidean,1000.0,3.0,0.9202199083589446,0.9481409968849143,0.2130110263824463
mean,euclidean,1000.0,4.0,0.9168393939860294,0.9463120831156672,0.22241687774658203
mean,euclidean,1000.0,5.0,0.9159053615814262,0.9465539962981785,0.2322237491607666
mean,euclidean,1000.0,7.0,0.9160079072706313,0.9465285150032886,0.24429106712341309
mean,euclidean,1000.0,10.0,0.9188531337702267,0.9485524641459085,0.26516294479370117
mean,euclidean,1000.0,14.0,0.9222454999935966,0.9507379630679204,0.2952768802642822
mean,euclidean,1000.0,19.0,0.9265806303051475,0.9525219142281838,0.352097749710083
mean,euclidean,1000.0,27.0,0.9324857568949453,0.9553024323589545,0.439255952835083
mean,euclidean,1000.0,37.0,0.9388943244122329,0.9582905488896751,0.5154459476470947
mean,euclidean,1000.0,52.0,0.9459953712128872,0.9614244917793334,0.6485989093780518
mean,euclidean,1000.0,72.0,0.9529179516528744,0.9644008232210103,0.842728853225708
mean,euclidean,1000.0,100.0,0.9598364153938729,0.9677047751591794,1.0864949226379395
mean,cosine,1.0,1.0,1.2699453110830483,1.1089619041048293,0.19344305992126465
mean,cosine,1.0,2.0,1.132156523803838,1.0437680459495964,0.20266103744506836
