fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,euclidean,373.0,1.0,1.216042667840274,1.1010786957626906,0.7615811824798584
mean,euclidean,373.0,2.0,1.0871965573829274,1.0411318937920095,0.5813829898834229
mean,euclidean,373.0,3.0,1.0529545447191218,1.024922706003599,0.6388769149780273
mean,euclidean,373.0,4.0,1.0406984363912268,1.0238283848622363,0.6900529861450195
mean,euclidean,373.0,5.0,1.0393925776388169,1.0188189771791163,0.737602949142456
mean,euclidean,373.0,7.0,1.0442192026991772,1.0170426320814545,0.8043887615203857
mean,euclidean,373.0,10.0,1.0547491339678055,1.0197045887466827,0.9390830993652344
mean,euclidean,373.0,14.0,1.066184584292326,1.0282398101018149,1.080320119857788
mean,euclidean,373.0,19.0,1.0753068435278037,1.0349062457935851,1.272186040878296
mean,euclidean,373.0,27.0,1.0899306989547262,1.0430469110918388,1.5582051277160645
mean,euclidean,373.0,37.0,1.1076884965655878,1.0526012335192765,2.786311149597168
mean,euclidean,373.0,52.0,1.1283367530818573,1.0629949915632575,4.696443319320679
mean,euclidean,373.0,72.0,1.154548641136984,1.0749724002930898,8.049831867218018
mean,euclidean,373.0,100.0,1.1840900757340784,1.088218304605644,13.865705966949463
mean,euclidean,611.0,1.0,1.1778451141437885,1.080846133468172,0.7972919940948486
mean,euclidean,611.0,2.0,1.0793945781905432,1.0414158102337574,0.6212000846862793
mean,euclidean,611.0,3.0,1.0520981765585773,1.0308678637484239,0.6899330615997314
mean,euclidean,611.0,4.0,1.0449990416945545,1.0236762275260098,0.7289600372314453
mean,euclidean,611.0,5.0,1.041861701034985,1.02072096210169,0.7826941013336182
mean,euclidean,611.0,7.0,1.0449431065550732,1.0203050908724516,0.8696699142456055
mean,euclidean,611.0,10.0,1.046282921836283,1.0194730653921849,0.9741640090942383
mean,euclidean,611.0,14.0,1.053663372860597,1.023454787426124,1.3226919174194336
mean,euclidean,611.0,19.0,1.0648628785102863,1.0298383944345213,1.6765058040618896
mean,euclidean,611.0,27.0,1.079779561204664,1.0383074552507163,2.3059492111206055
mean,euclidean,611.0,37.0,1.0954065115452896,1.0462188292219008,2.7108330726623535
mean,euclidean,611.0,52.0,1.1175169046997335,1.054869627304124,5.203566789627075
mean,euclidean,611.0,72.0,1.1405717815185668,1.0668308357912333,9.247212886810303
mean,euclidean,611.0,100.0,1.169427241971127,1.0806146533493326,12.196952104568481
mean,euclidean,1000.0,1.0,1.1594525373140034,1.0739350266952932,0.8225448131561279
mean,euclidean,1000.0,2.0,1.0523630422446693,1.0225786112230701,0.789078950881958
mean,euclidean,1000.0,3.0,1.0261208686037875,1.009080668328702,0.8529300689697266
mean,euclidean,1000.0,4.0,1.0148174153915617,1.0047878976207576,0.7661371231079102
mean,euclidean,1000.0,5.0,1.0099279004401838,1.0058891668081593,0.8050079345703125
mean,euclidean,1000.0,7.0,1.0099856381092804,1.0085355055483516,0.8865909576416016
mean,euclidean,1000.0,10.0,1.0114087368497549,1.0098664121519754,1.0269968509674072
mean,euclidean,1000.0,14.0,1.019273432429386,1.0127757912262956,1.247727870941162
mean,euclidean,1000.0,19.0,1.0296140604798272,1.017356919395265,1.8620531558990479
mean,euclidean,1000.0,27.0,1.046912059182208,1.0240662609797098,2.1848649978637695
mean,euclidean,1000.0,37.0,1.0641625925409828,1.031678330964983,3.1610171794891357
mean,euclidean,1000.0,52.0,1.0848130725377783,1.0424972923181917,6.369139909744263
mean,euclidean,1000.0,72.0,1.1083572112791622,1.053567091050017,8.309338092803955
mean,euclidean,1000.0,100.0,1.1344700516202693,1.066108393391993,12.650254249572754
mean,cosine,1.0,1.0,1.0580388417597484,1.0356636412406197,0.6109001636505127
mean,cosine,1.0,2.0,0.989340322811414,1.0023957513017083,0.5576789379119873
mean,cosine,1.0,3.0,0.9676492844793113,0.9910460645928546,0.5839419364929199
mean,cosine,1.0,4.0,0.9567449260656163,0.9855109899409098,0.600269079208374
mean,cosine,1.0,5.0,0.9506268987071337,0.9818995558746523,0.6522989273071289
mean,cosine,1.0,7.0,0.9434822736850419,0.977511711884132,0.8920960426330566
mean,cosine,1.0,10.0,0.9386600788896795,0.9758435854316766,1.007188081741333
mean,cosine,1.0,14.0,0.9351058666851978,0.9745460501702421,1.1189491748809814
mean,cosine,1.0,19.0,0.9324665858084463,0.9741984156878889,1.4476747512817383
mean,cosine,1.0,27.0,0.9305463895876047,0.973461670583635,2.7134268283843994
mean,cosine,1.0,37.0,0.9300220518937063,0.9731046000775714,3.0601930618286133
mean,cosine,1.0,52.0,0.9288130321243833,0.9723732719067999,5.737090110778809
mean,cosine,1.0,72.0,0.9278234159758767,0.9713148079920385,9.75660514831543
mean,cosine,1.0,100.0,0.9271537059427818,0.9712122490501405,13.128935098648071
mean,cosine,2.0,1.0,1.0725388723210747,1.0420414572111714,0.6854629516601562
mean,cosine,2.0,2.0,0.9815098899499652,0.9972391591992639,0.49573421478271484
mean,cosine,2.0,3.0,0.9524756804780626,0.9818408155723102,0.5430080890655518
mean,cosine,2.0,4.0,0.9383038336247804,0.9754597457831384,0.5695292949676514
mean,cosine,2.0,5.0,0.9313448885760346,0.972416092371065,0.6161668300628662
mean,cosine,2.0,7.0,0.9239801654220507,0.9688706358643453,0.6887669563293457
mean,cosine,2.0,10.0,0.9198521625910431,0.9667060771084655,0.8099720478057861
mean,cosine,2.0,14.0,0.9177426396530557,0.9656709452590194,0.9854180812835693
mean,cosine,2.0,19.0,0.91758294978234,0.9653379498954756,1.2059571743011475
mean,cosine,2.0,27.0,0.918553083333253,0.9657456502510698,2.1340410709381104
mean,cosine,2.0,37.0,0.9198556846966197,0.9663421215634262,4.1986870765686035
mean,cosine,2.0,52.0,0.9210681015934779,0.9670284039915015,6.969499826431274
mean,cosine,2.0,72.0,0.9224007940534733,0.9679244737039272,10.696765899658203
mean,cosine,2.0,100.0,0.9231573429107787,0.9683640483740442,16.160690784454346
