fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,euclidean,1000.0,37.0,1.2030059169468932,1.0684657729129434,0.5800340175628662
mean,euclidean,1000.0,52.0,1.2503236266064743,1.0821221458087733,0.46789073944091797
mean,euclidean,1000.0,72.0,1.307190409047823,1.095559144464135,0.5194659233093262
mean,euclidean,1000.0,100.0,1.3743925816648825,1.108121282647555,0.7110018730163574
mean,cosine,1.0,1.0,1.132765569138942,1.0510459825359615,0.2022719383239746
mean,cosine,1.0,2.0,1.049267674562186,1.0160723637168492,0.1822509765625
mean,cosine,1.0,3.0,1.0224930478661336,1.0044255977122927,0.18051409721374512
mean,cosine,1.0,4.0,1.008700981780464,0.999273289261009,0.20874500274658203
mean,cosine,1.0,5.0,1.000177281414731,0.9944977002071288,0.21112489700317383
mean,cosine,1.0,7.0,0.9905097723372664,0.9894726307501607,0.24313998222351074
mean,cosine,1.0,10.0,0.9822222240380759,0.9863577444084224,0.22945117950439453
mean,cosine,1.0,14.0,0.9758304034258266,0.9832146907774877,0.2622098922729492
mean,cosine,1.0,19.0,0.9710285448815714,0.9810369892711545,0.25628018379211426
mean,cosine,1.0,27.0,0.9692824127737769,0.9808681010120427,0.32210588455200195
mean,cosine,1.0,37.0,0.9676623369586658,0.9788885714931396,0.37024998664855957
mean,cosine,1.0,52.0,0.9655370069276271,0.9773297418379873,0.5351941585540771
mean,cosine,1.0,72.0,0.9650202530914129,0.9764686736317709,0.5401341915130615
mean,cosine,1.0,100.0,0.9642232860791365,0.9758573203881286,0.6234300136566162
mean,cosine,2.0,1.0,1.1706661512614478,1.0868147891282303,0.1706678867340088
mean,cosine,2.0,2.0,1.0467486911837351,1.0195165488868403,0.16565680503845215
mean,cosine,2.0,3.0,1.0063607744745082,0.9967878804446352,0.17128205299377441
mean,cosine,2.0,4.0,0.9889987412935586,0.9879466876959928,0.17795705795288086
mean,cosine,2.0,5.0,0.9780582684579384,0.9811765502967363,0.19238924980163574
mean,cosine,2.0,7.0,0.9643462385453325,0.975234158919701,0.18575406074523926
mean,cosine,2.0,10.0,0.9570894350856808,0.9702504622296501,0.20287418365478516
mean,cosine,2.0,14.0,0.952119453975515,0.9669913260397424,0.22627687454223633
mean,cosine,2.0,19.0,0.950982545368937,0.9670214009527694,0.23884320259094238
mean,cosine,2.0,27.0,0.9501828508942921,0.9664088443043243,0.2763090133666992
mean,cosine,2.0,37.0,0.9508206742493158,0.9671832329379328,0.309755802154541
mean,cosine,2.0,52.0,0.9526812655751768,0.968867688758386,0.3528110980987549
mean,cosine,2.0,72.0,0.955459984798918,0.9707347592628389,0.6325459480285645
